0.85,0.85,0,28.5,-112,-415
0.85,0.9,0,28.8,-115,-412
0.85,0.95,0,31.2,-122,-408
0.85,1,0,31.6,-126,-407
0.85,1.05,0,32.8,-130,-405
0.85,1.1,0,34.5,-137,-401
0.85,1.15,0,35.2,-139,-399
0.85,1.2,0,36.5,-144,-396
0.85,1.25,0,37.3,-147,-394
0.85,1.3,0,37.8,-150,-393
0.85,1.35,0,38.6,-155,-390
0.85,1.4,0,39.1,-156,-388
0.85,1.45,0,40.3,-159,-384
0.85,1.5,0,40.7,-162,-384
0.85,0,0,6.1,-22,-449
0.85,0,0.05,5.8,-20,-449
0.85,0,0.1,5.4,-20,-448
0.85,0,0.15,5.8,-19,-447
0.85,0,0.2,5.1,-16,-449
0.85,0,0.25,1.4,0,-447
0.85,0,0.3,-4.8,32,-445
0.85,0,0.35,-10.3,59,-442
0.85,0,0.4,-13.8,77,-436
0.85,0,0.45,-16,88,-433
0.85,0,0.5,-17.8,101,-431
0.85,0,0.55,-19.7,107,-426
0.85,0,0.6,-22,119,-420
0.85,0,0.65,-23.1,126,-420
0.85,0,0.7,-24.4,131,-417
0.85,0,0.75,-25.7,139,-412
0.85,0,0.8,-26.9,145,-410
0.85,0,0.85,-28.4,152,-405
0.85,0,0.9,-29,154,-403
0.85,0,0.95,-29.9,159,-401
0.85,0,1,-30.5,162,-399
0.85,0,1.05,-31.6,166,-395
0.85,0,1.1,-32.5,171,-392
0.85,0,1.15,-33.6,175,-391
0.85,0,1.2,-34.4,180,-387
0.85,0,1.25,-35.7,184,-383
0.85,0,1.3,-36.2,188,-382
0.85,0,1.35,-36.8,190,-379
0.85,0,1.4,-36.8,190,-380
0.85,0,1.45,-39.7,202,-370
0.85,0,1.5,-40.5,206,-366
0.9,0,0,-17.7,108,-429
0.9,0.05,0,-17,107,-431
0.9,0.1,0,-16.8,107,-430
0.9,0.15,0,-16.8,107,-429
0.9,0.2,0,-2.5,36,-445
0.9,0.25,0,5.1,-4,-445
0.9,0.3,0,7.6,-13,-444
0.9,0.35,0,8.7,-20,-443
0.9,0.4,0,11.7,-33,-440
0.9,0.45,0,12.8,-39,-440
0.9,0.5,0,15.4,-52,-437
0.9,0.55,0,17.1,-59,-435
0.9,0.6,0,19.8,-72,-431
0.9,0.65,0,21.2,-79,-429
0.9,0.7,0,22.4,-85,-428
0.9,0.75,0,24.6,-95,-423
0.9,0.8,0,25.4,-100,-419
0.9,0.85,0,27.5,-108,-415
0.9,0.9,0,28.3,-113,-413
0.9,0.95,0,30.6,-120,-410
0.9,1,0,31.1,-123,-408
0.9,1.05,0,31.4,-126,-405
0.9,1.1,0,34,-134,-403
0.9,1.15,0,34.5,-137,-400
0.9,1.2,0,35.7,-142,-396
0.9,1.25,0,36.3,-144,-395
0.9,1.3,0,37.1,-147,-393
0.9,1.35,0,38.1,-152,-390
0.9,1.4,0,38.6,-154,-389
0.9,1.45,0,39.9,-158,-385
0.9,1.5,0,40.4,-160,-385
0.9,0,0,5.4,-19,-448
0.9,0,0.05,5.4,-19,-448
0.9,0,0.1,5.1,-18,-448
0.9,0,0.15,4.4,-16,-448
0.9,0,0.2,4.3,-13,-449
0.9,0,0.25,0.3,4,-450
0.9,0,0.3,-4.7,30,-447
0.9,0,0.35,-9.5,56,-442
0.9,0,0.4,-13.3,75,-438
0.9,0,0.45,-14.8,85,-435
0.9,0,0.5,-17.8,98,-432
0.9,0,0.55,-19.1,105,-426
0.9,0,0.6,-21.2,116,-422
0.9,0,0.65,-22.2,121,-421
0.9,0,0.7,-23.4,128,-419
0.9,0,0.75,-25.1,137,-414
0.9,0,0.8,-26,141,-411
0.9,0,0.85,-28,148,-406
0.9,0,0.9,-28.5,152,-405
0.9,0,0.95,-29.9,158,-402
0.9,0,1,-30.9,162,-399
0.9,0,1.05,-31.5,166,-396
0.9,0,1.1,-32.5,170,-394
0.9,0,1.15,-33.2,173,-391
0.9,0,1.2,-34.4,180,-387
0.9,0,1.25,-35.1,182,-384
0.9,0,1.3,-35.7,185,-382
0.9,0,1.35,-35.9,187,-380
0.9,0,1.4,-37,191,-377
0.9,0,1.45,-38.6,200,-372
0.9,0,1.5,-39.9,203,-368
0.95,0,0,-16.8,105,-430
0.95,0.05,0,-16.5,103,-431
0.95,0.1,0,-16.4,103,-431
0.95,0.15,0,-16.4,103,-431
0.95,0.2,0,-4,40,-447
0.95,0.25,0,4,2,-446
0.95,0.3,0,6.1,-8,-445
0.95,0.35,0,7.6,-14,-443
0.95,0.4,0,10.1,-28,-443
0.95,0.45,0,11.7,-34,-440
0.95,0.5,0,14.2,-44,-438
0.95,0.55,0,15.6,-53,-438
0.95,0.6,0,17.8,-64,-435
0.95,0.65,0,19.4,-70,-432
0.95,0.7,0,20.7,-76,-430
0.95,0.75,0,23,-87,-426
0.95,0.8,0,24.3,-93,-423
0.95,0.85,0,26.2,-102,-419
0.95,0.9,0,26.9,-106,-418
0.95,0.95,0,29,-114,-414
0.95,1,0,29.8,-118,-412
0.95,1.05,0,30.7,-121,-410
0.95,1.1,0,32.1,-128,-406
0.95,1.15,0,33.2,-132,-403
0.95,1.2,0,34.7,-137,-400
0.95,1.25,0,35.3,-140,-400
0.95,1.3,0,35.7,-142,-397
0.95,1.35,0,36.8,-147,-395
0.95,1.4,0,37.3,-149,-392
0.95,1.45,0,38.9,-153,-389
0.95,1.5,0,39.1,-155,-389
0.95,0,0,4.7,-15,-448
0.95,0,0.05,4.3,-14,-449
0.95,0,0.1,4.4,-13,-448
0.95,0,0.15,4.3,-13,-448
0.95,0,0.2,4.3,-12,-449
0.95,0,0.25,1.4,3,-449
0.95,0,0.3,-2.2,21,-448
0.95,0,0.35,-8,48,-444
0.95,0,0.4,-11.4,67,-441
0.95,0,0.45,-14.4,79,-438
0.95,0,0.5,-16.4,93,-433
0.95,0,0.55,-18.3,100,-430
0.95,0,0.6,-19.8,111,-427
0.95,0,0.65,-21.1,117,-424
0.95,0,0.7,-22.7,123,-421
0.95,0,0.75,-24.1,132,-418
0.95,0,0.8,-25.4,137,-412
0.95,0,0.85,-27,146,-410
0.95,0,0.9,-27.7,149,-407
0.95,0,0.95,-29,155,-403
0.95,0,1,-29.7,158,-402
0.95,0,1.05,-30.4,160,-398
0.95,0,1.1,-31.2,166,-396
0.95,0,1.15,-32.2,169,-394
0.95,0,1.2,-33.6,175,-388
0.95,0,1.25,-34.1,178,-387
0.95,0,1.3,-34.7,181,-387
0.95,0,1.35,-35.9,187,-382
0.95,0,1.4,-36,189,-381
0.95,0,1.45,-37.8,194,-377
0.95,0,1.5,-38.6,198,-374
1,0,0,-16,102,-433
1,0.05,0,-15.9,103,-433
1,0.1,0,-16.2,102,-433
1,0.15,0,-15.5,100,-435
1,0.2,0,-5.4,48,-443
1,0.25,0,3.6,4,-447
1,0.3,0,5.8,-5,-445
1,0.35,0,6.9,-12,-445
1,0.4,0,10.2,-26,-442
1,0.45,0,10.9,-31,-441
1,0.5,0,13.5,-43,-438
1,0.55,0,15.1,-48,-437
1,0.6,0,17.6,-61,-434
1,0.65,0,18.9,-66,-432
1,0.7,0,20.4,-73,-430
1,0.75,0,22,-84,-428
1,0.8,0,23.5,-90,-425
1,0.85,0,25.7,-99,-421
1,0.9,0,26.5,-103,-418
1,0.95,0,28.3,-111,-413
1,1,0,29,-114,-412
1,1.05,0,29.6,-118,-410
1,1.1,0,31.9,-124,-408
1,1.15,0,32.2,-128,-407
1,1.2,0,33.9,-134,-402
1,1.25,0,35,-137,-400
1,1.3,0,35.3,-139,-399
1,1.35,0,36.8,-145,-396
1,1.4,0,36.5,-145,-394
1,1.45,0,37.8,-151,-392
1,1.5,0,38.6,-152,-390
1,0,0,5.1,-14,-448
1,0,0.05,4.3,-13,-448
1,0,0.1,4,-11,-448
1,0,0.15,3.2,-8,-448
1,0,0.2,2.9,-7,-447
1,0,0.25,0,7,-448
1,0,0.3,-2.5,22,-449
1,0,0.35,-6.9,43,-446
1,0,0.4,-11.8,66,-440
1,0,0.45,-13.6,76,-439
1,0,0.5,-16.1,90,-435
1,0,0.55,-17.5,97,-431
1,0,0.6,-19.4,107,-427
1,0,0.65,-20.4,113,-425
1,0,0.7,-21.4,119,-423
1,0,0.75,-23.6,129,-419
1,0,0.8,-24.4,133,-416
1,0,0.85,-26.5,142,-410
1,0,0.9,-27.2,147,-409
1,0,0.95,-28.8,154,-403
1,0,1,-29.3,157,-402
1,0,1.05,-30,159,-400
1,0,1.1,-31.9,166,-394
1,0,1.15,-32.2,169,-394
1,0,1.2,-33.6,174,-392
1,0,1.25,-33.8,176,-388
1,0,1.3,-34.4,180,-387
1,0,1.35,-35.7,184,-382
1,0,1.4,-36.2,188,-382
1,0,1.45,-37.5,193,-377
1,0,1.5,-37.8,196,-375
1.05,0,0,-15.5,100,-434
1.05,0.05,0,-15.5,100,-436
1.05,0.1,0,-15.2,99,-433
1.05,0.15,0,-15.2,99,-434
1.05,0.2,0,-4.7,46,-445
1.05,0.25,0,3.2,6,-447
1.05,0.3,0,4.7,-2,-444
1.05,0.35,0,6.5,-10,-445
1.05,0.4,0,9.8,-24,-443
1.05,0.45,0,10.5,-30,-442
1.05,0.5,0,13.5,-41,-440
1.05,0.55,0,14.6,-46,-438
1.05,0.6,0,16.8,-58,-436
1.05,0.65,0,18.3,-65,-433
1.05,0.7,0,19.4,-70,-431
1.05,0.75,0,21.5,-81,-426
1.05,0.8,0,22.6,-87,-427
1.05,0.85,0,24.6,-96,-422
1.05,0.9,0,26,-101,-420
1.05,0.95,0,27.8,-108,-416
1.05,1,0,28.6,-112,-412
1.05,1.05,0,29.4,-116,-413
1.05,1.1,0,30.9,-121,-409
1.05,1.15,0,32.2,-127,-407
1.05,1.2,0,33.2,-132,-404
1.05,1.25,0,34.2,-136,-402
1.05,1.3,0,34.5,-138,-401
1.05,1.35,0,35.5,-142,-398
1.05,1.4,0,36.3,-145,-395
1.05,1.45,0,37.6,-150,-393
1.05,1.5,0,38.4,-152,-392
1.05,0,0,4,-11,-448
1.05,0,0.05,4.3,-11,-449
1.05,0,0.1,4,-10,-448
1.05,0,0.15,3.2,-6,-449
1.05,0,0.2,2.9,-6,-448
1.05,0,0.25,0.7,7,-448
1.05,0,0.3,-2.5,21,-449
1.05,0,0.35,-5.9,39,-447
1.05,0,0.4,-10.7,63,-442
1.05,0,0.45,-12.7,73,-438
1.05,0,0.5,-15.2,87,-435
1.05,0,0.55,-16.4,94,-432
1.05,0,0.6,-18.4,103,-428
1.05,0,0.65,-20,110,-427
1.05,0,0.7,-21.1,117,-424
1.05,0,0.75,-23.2,128,-418
1.05,0,0.8,-24.2,132,-416
1.05,0,0.85,-25.5,140,-411
1.05,0,0.9,-26.9,144,-409
1.05,0,0.95,-28.7,153,-404
1.05,0,1,-29.2,155,-402
1.05,0,1.05,-29.7,158,-402
1.05,0,1.1,-30.9,164,-398
1.05,0,1.15,-32.2,168,-395
1.05,0,1.2,-32.5,173,-393
1.05,0,1.25,-33.9,176,-389
1.05,0,1.3,-34.1,179,-387
1.05,0,1.35,-35.4,183,-384
1.05,0,1.4,-35.7,187,-383
1.05,0,1.45,-37.1,191,-379
1.05,0,1.5,-37.3,193,-377
1.1,0,0,-15.5,100,-436
1.1,0.05,0,-14.7,96,-436
1.1,0.1,0,-14.7,96,-435
1.1,0.15,0,-14.7,96,-436
1.1,0.2,0,-5.9,51,-444
1.1,0.25,0,2.2,10,-445
1.1,0.3,0,4,1,-446
1.1,0.35,0,5.4,-5,-446
1.1,0.4,0,8.3,-19,-444
1.1,0.45,0,9.8,-26,-444
1.1,0.5,0,11.9,-36,-441
1.1,0.55,0,13.6,-42,-438
1.1,0.6,0,15.8,-52,-437
1.1,0.65,0,16.9,-58,-434
1.1,0.7,0,18.5,-66,-433
1.1,0.75,0,20.7,-75,-430
1.1,0.8,0,21.4,-81,-429
1.1,0.85,0,23.6,-90,-425
1.1,0.9,0,24.4,-95,-423
1.1,0.95,0,26.7,-104,-420
1.1,1,0,27.7,-108,-417
1.1,1.05,0,28.3,-112,-415
1.1,1.1,0,29.8,-118,-412
1.1,1.15,0,30.9,-121,-410
1.1,1.2,0,32.2,-127,-407
1.1,1.25,0,33.1,-129,-404
1.1,1.3,0,33.4,-133,-403
1.1,1.35,0,34.5,-138,-401
1.1,1.4,0,35.3,-140,-399
1.1,1.45,0,36.5,-144,-396
1.1,1.5,0,36.8,-147,-394
1.1,0,0,3.6,-7,-448
1.1,0,0.05,2.9,-6,-449
1.1,0,0.1,3.2,-6,-448
1.1,0,0.15,2.9,-4,-449
1.1,0,0.2,1.8,-1,-449
1.1,0,0.25,0.3,9,-449
1.1,0,0.3,-2.1,21,-449
1.1,0,0.35,-5.1,35,-445
1.1,0,0.4,-9.5,57,-442
1.1,0,0.45,-11.3,67,-440
1.1,0,0.5,-14.4,82,-435
1.1,0,0.55,-15.6,89,-435
1.1,0,0.6,-18.2,101,-431
1.1,0,0.65,-18.6,105,-428
1.1,0,0.7,-20.3,111,-425
1.1,0,0.75,-22.1,121,-421
1.1,0,0.8,-22.9,126,-419
1.1,0,0.85,-25.4,137,-413
1.1,0,0.9,-26.2,141,-412
1.1,0,0.95,-27.8,149,-407
1.1,0,1,-28.5,152,-404
1.1,0,1.05,-28.7,154,-404
1.1,0,1.1,-30.2,160,-400
1.1,0,1.15,-30.9,164,-398
1.1,0,1.2,-32.5,171,-392
1.1,0,1.25,-32.7,172,-391
1.1,0,1.3,-33.8,176,-390
1.1,0,1.35,-34.4,180,-388
1.1,0,1.4,-34.9,184,-385
1.1,0,1.45,-36.2,187,-381
1.1,0,1.5,-36.5,189,-379
1.15,0,0,-14.4,94,-435
1.15,0.05,0,-14.8,94,-435
1.15,0.1,0,-14.1,92,-435
1.15,0.15,0,-14,92,-437
1.15,0.2,0,-5.9,50,-444
1.15,0.25,0,1.4,12,-448
1.15,0.3,0,4,2,-446
1.15,0.35,0,5.1,-4,-447
1.15,0.4,0,8,-17,-443
1.15,0.45,0,9.5,-23,-444
1.15,0.5,0,11.3,-34,-442
1.15,0.55,0,13.2,-40,-438
1.15,0.6,0,15.3,-50,-437
1.15,0.65,0,16.5,-56,-436
1.15,0.7,0,17.7,-62,-434
1.15,0.75,0,20,-74,-433
1.15,0.8,0,21.1,-79,-431
1.15,0.85,0,23,-88,-424
1.15,0.9,0,23.8,-92,-424
1.15,0.95,0,26,-102,-420
1.15,1,0,27,-106,-418
1.15,1.05,0,28,-110,-416
1.15,1.1,0,29.1,-116,-413
1.15,1.15,0,29.9,-118,-412
1.15,1.2,0,31.7,-124,-408
1.15,1.25,0,32.2,-127,-406
1.15,1.3,0,32.7,-130,-406
1.15,1.35,0,34.2,-136,-401
1.15,1.4,0,35,-138,-400
1.15,1.45,0,35.8,-142,-398
1.15,1.5,0,36.2,-143,-396
1.15,0,0,3.3,-5,-448
1.15,0,0.05,2.5,-5,-448
1.15,0,0.1,2.5,-3,-449
1.15,0,0.15,2.1,-1,-449
1.15,0,0.2,1.8,1,-450
1.15,0,0.25,0.3,10,-448
1.15,0,0.3,-1.8,20,-447
1.15,0,0.35,-5.1,33,-446
1.15,0,0.4,-9.5,57,-443
1.15,0,0.45,-11.1,63,-442
1.15,0,0.5,-14.1,80,-437
1.15,0,0.55,-15.2,87,-435
1.15,0,0.6,-17.5,98,-430
1.15,0,0.65,-17.9,102,-429
1.15,0,0.7,-19.7,109,-426
1.15,0,0.75,-21.4,119,-422
1.15,0,0.8,-22.4,123,-420
1.15,0,0.85,-24.2,131,-416
1.15,0,0.9,-25.2,137,-414
1.15,0,0.95,-27.4,148,-408
1.15,0,1,-28,151,-407
1.15,0,1.05,-28.2,152,-405
1.15,0,1.1,-29.9,159,-401
1.15,0,1.15,-30.5,162,-399
1.15,0,1.2,-32,169,-395
1.15,0,1.25,-32.7,172,-393
1.15,0,1.3,-33,174,-392
1.15,0,1.35,-34.6,179,-386
1.15,0,1.4,-34.9,181,-385
1.15,0,1.45,-35.4,185,-383
1.15,0,1.5,-36,188,-381
1.2,0,0,-14.1,91,-434
1.2,0.05,0,-13.9,90,-437
1.2,0.1,0,-14.4,91,-437
1.2,0.15,0,-13.6,90,-436
1.2,0.2,0,-7,54,-444
1.2,0.25,0,0.7,16,-447
1.2,0.3,0,3.3,6,-446
1.2,0.35,0,4.3,-1,-446
1.2,0.4,0,7.6,-13,-444
1.2,0.45,0,8.8,-20,-443
1.2,0.5,0,11.2,-32,-443
1.2,0.55,0,11.9,-36,-442
1.2,0.6,0,14.3,-46,-440
1.2,0.65,0,15.8,-52,-438
1.2,0.7,0,17.3,-58,-436
1.2,0.75,0,18.6,-68,-434
1.2,0.8,0,19.8,-74,-431
1.2,0.85,0,22,-83,-429
1.2,0.9,0,23,-87,-426
1.2,0.95,0,24.8,-95,-423
1.2,1,0,25.4,-99,-422
1.2,1.05,0,26.4,-103,-419
1.2,1.1,0,28,-110,-417
1.2,1.15,0,29.3,-114,-414
1.2,1.2,0,30.4,-119,-411
1.2,1.25,0,30.9,-123,-410
1.2,1.3,0,31.7,-125,-409
1.2,1.35,0,33,-130,-406
1.2,1.4,0,33.5,-132,-403
1.2,1.45,0,34.8,-138,-401
1.2,1.5,0,35.5,-139,-400
1.2,0,0,2.9,-3,-449
1.2,0,0.05,2.9,-2,-450
1.2,0,0.1,2.5,-1,-451
1.2,0,0.15,1.8,2,-451
1.2,0,0.2,1.4,4,-449
1.2,0,0.25,-0.7,12,-449
1.2,0,0.3,-2.1,21,-449
1.2,0,0.35,-4,30,-446
1.2,0,0.4,-8.1,50,-443
1.2,0,0.45,-10,60,-441
1.2,0,0.5,-12.8,74,-440
1.2,0,0.55,-14,81,-437
1.2,0,0.6,-16.3,93,-432
1.2,0,0.65,-17.6,99,-429
1.2,0,0.7,-18.3,103,-429
1.2,0,0.75,-20.5,115,-426
1.2,0,0.8,-21.2,118,-422
1.2,0,0.85,-23.9,128,-416
1.2,0,0.9,-24.6,133,-417
1.2,0,0.95,-26.2,142,-411
1.2,0,1,-27.4,148,-406
1.2,0,1.05,-28.2,150,-406
1.2,0,1.1,-29.3,156,-402
1.2,0,1.15,-29.9,158,-400
1.2,0,1.2,-31.5,166,-397
1.2,0,1.25,-32,169,-395
1.2,0,1.3,-32.7,171,-392
1.2,0,1.35,-33.6,176,-390
1.2,0,1.4,-33.9,179,-388
1.2,0,1.45,-34.6,182,-386
1.2,0,1.5,-35.7,185,-382
